44,132,510,132,510,172,44,172,SANYU STATIONERY SHOP,company
46,183,506,183,506,208,46,208,NO. 31G&33G\, JALAN SETIA INDAH X \,U13/X,address
44,207,243,207,243,229,44,229,40170 SETIA ALAM,other
45,232,429,232,429,258,45,258,MOBILE /WHATSAPPS : +6012-918 7937,other
45,262,264,262,264,287,45,287,TEL: +603-3362 4137,other
43,289,322,289,322,313,43,313,GST ID NO: 001531760640,other
36,321,137,321,137,343,36,343,OWNED BY :,other
36,344,377,344,377,367,36,367,SANYU SUPPLY SDN BHD (1135772-K),other
40,396,302,396,302,426,40,426,CASH SALES COUNTER,other
411,301,592,301,592,331,411,331,TAX INVOICE,other
50,460,192,460,192,488,50,488,1. 2012-0029,other
74,523,193,523,193,545,74,545,3 X 2.9000,other
271,464,593,464,593,486,271,486,RESTAURANT ORDER CHIT NCR,other
273,490,345,490,345,510,273,510,3.5"X6",other
480,524,527,524,527,545,480,545,8.70,total
554,524,582,524,582,546,554,546,SR,other
27,557,341,557,341,580,27,580,TOTAL SALES INCLUSIVE GST @6%,other
241,587,332,587,332,611,241,611,DISCOUNT,other
240,629,298,629,298,656,240,656,TOTAL,other
240,660,351,660,351,685,240,685,ROUND ADJ,other
240,700,348,700,348,725,240,725,FINAL TOTAL,other
239,759,299,759,299,781,239,781,CASH,other
241,790,328,790,328,813,241,813,CHANGE,other
479,562,525,562,525,582,479,582,8.70,total
480,593,529,593,529,613,480,613,0.00,other
479,634,531,634,531,657,479,657,8.70,total
480,665,528,665,528,683,480,683,0.00,other
481,704,530,704,530,726,481,726,8.70,total
472,763,528,763,528,784,472,784,10.00,other
485,795,529,795,529,816,485,816,1.30,other
30,835,172,835,172,862,30,862,GST SUMMARY,other
254,836,390,836,390,860,254,860,AMOUNT(RM),other
478,836,564,836,564,861,478,861,TAX(RM),other
29,864,127,864,127,887,29,887,SR @ 6%,other
339,864,386,864,386,887,339,887,8.21,other
520,865,567,865,567,888,520,888,0.49,other
29,943,287,943,287,967,29,967,INV NO: CS-SA-0077188,other
319,944,384,944,384,968,319,968,DATE:,other
401,945,518,945,518,968,401,968,10/04/2017,date
67,1088,568,1088,568,1115,67,1115,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,other
113,1141,529,1141,529,1164,113,1164,THANK YOU FOR YOUR PATRONAGE,other
193,1168,447,1168,447,1195,193,1195,PLEASE COME AGAIN.,other
112,1219,529,1219,529,1248,112,1248,TERIMA KASIH SILA DATANG LAGI,other
62,1276,572,1276,572,1299,62,1299,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,other
52,1306,586,1306,586,1333,52,1333,PURCHASE DATE FOR I.T PRODUCT WARRANTY,other
246,1338,394,1338,394,1363,246,1363,PURPOSE **,other
89,1391,547,1391,547,1419,89,1419,FOLLOW US IN FACEBOOK : SANYU.STATIONERY,other
